Date,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Winner,home_team_rank,home_team_points,home_team_previous_points,away_team_rank,away_team_points,away_team_previous_points,Home Team Champion,Away Team Champion
2002-09-19,Iran,1.0,1.0,Paraguay,0,20,1564.61,1558.64,47.0,1448.77,1440.13,0.0,0.0
2002-10-23,Kenya,1.0,1.0,South Africa,0,101,1202.26,1202.26,67.0,1349.59,1350.55,0.0,0.0
2002-10-26,Tanzania,1.0,1.0,South Africa,0,130,1119.89,1121.91,67.0,1349.59,1350.55,0.0,0.0
2002-11-19,South Africa,1.0,1.0,Senegal,0,67,1349.59,1350.55,18.0,1584.38,1584.59,0.0,0.0
2003-02-04,Uruguay,1.0,1.0,Iran,0,14,1638.71,1640.95,20.0,1564.61,1558.64,2.0,0.0
2003-03-27,Tunisia,2.0,2.0,Ghana,0,30,1507.54,1507.86,61.0,1393.0,1393.47,0.0,0.0
2003-03-30,Ghana,3.0,3.0,Madagascar,0,61,1393.0,1393.47,102.0,1200.74,1193.78,0.0,0.0
2003-09-24,Algeria,2.0,2.0,Gabon,0,37,1489.1,1480.59,81.0,1301.84,1301.84,0.0,0.0
2003-09-26,Algeria,0.0,0.0,Burkina Faso,0,37,1489.1,1480.59,54.0,1432.25,1425.64,0.0,0.0
2004-02-11,Tunisia,1.0,1.0,Nigeria,0,30,1507.54,1507.86,32.0,1498.47,1504.7,0.0,0.0
2004-06-24,Portugal,2.0,2.0,England,0,9,1676.56,1678.65,5.0,1728.47,1737.46,0.0,1.0
2004-06-26,Sweden,0.0,0.0,Netherlands,0,25,1553.33,1563.44,8.0,1694.51,1679.41,0.0,0.0
2004-07-18,Angola,1.0,1.0,Botswana,0,119,1155.9,1149.08,148.0,1056.46,1060.17,0.0,0.0
2004-07-21,Uruguay,1.0,1.0,Brazil,0,14,1638.71,1640.95,1.0,1841.3,1837.56,2.0,5.0
2004-07-25,Argentina,2.0,2.0,Brazil,0,3,1773.88,1770.65,1.0,1841.3,1837.56,2.0,5.0
2004-07-31,Japan,1.0,1.0,Jordan,0,24,1559.54,1554.69,84.0,1289.99,1279.74,0.0,0.0
2004-08-03,China PR,1.0,1.0,Iran,0,79,1305.06,1305.06,20.0,1564.61,1558.64,0.0,0.0
2004-10-22,Nigeria,2.0,2.0,Ecuador,0,32,1498.47,1504.7,44.0,1464.39,1463.74,0.0,0.0
2004-11-20,Zambia,0.0,0.0,Angola,0,88,1267.41,1270.8,119.0,1155.9,1149.08,0.0,0.0
2004-12-02,Thailand,1.0,1.0,Slovakia,0,111,1174.92,1170.69,55.0,1425.59,1439.99,0.0,0.0
2004-12-24,Qatar,1.0,1.0,Oman,0,50,1439.89,1441.97,75.0,1320.29,1323.03,0.0,0.0
2005-02-08,Cyprus,1.0,1.0,Austria,0,110,1183.82,1180.52,34.0,1492.95,1502.47,0.0,0.0
2005-02-09,Austria,1.0,1.0,Latvia,0,34,1492.95,1502.47,134.0,1114.21,1125.36,0.0,0.0
2005-02-27,Costa Rica,1.0,1.0,Honduras,0,31,1503.59,1500.06,80.0,1301.98,1299.69,0.0,0.0
2005-06-26,Mexico,1.0,1.0,Argentina,0,13,1644.89,1649.57,3.0,1773.88,1770.65,0.0,2.0
2005-07-21,Colombia,2.0,3.0,Panama,2,17,1611.04,1604.07,60.0,1393.28,1389.27,0.0,0.0
2005-07-24,USA,0.0,0.0,Panama,0,16,1627.48,1635.01,60.0,1393.28,1389.27,0.0,0.0
2005-07-28,Kuwait,1.0,1.0,United Arab Emirates,0,149,1053.41,1053.41,70.0,1337.57,1346.09,0.0,0.0
2005-07-30,Egypt,0.0,0.0,United Arab Emirates,0,39,1486.44,1482.63,70.0,1337.57,1346.09,0.0,0.0
2005-08-13,South Africa,2.0,2.0,Zambia,0,67,1349.59,1350.55,88.0,1267.41,1270.8,0.0,0.0
2005-08-15,Ukraine,0.0,0.0,Israel,0,27,1536.99,1542.79,76.0,1316.55,1316.35,0.0,0.0
2005-11-16,Australia,1.0,0.0,Uruguay,1,38,1488.72,1483.73,14.0,1638.71,1640.95,0.0,2.0
2005-12-10,Syria,2.0,2.0,Iraq,0,90,1255.92,1265.03,68.0,1343.01,1338.91,0.0,0.0
2006-02-04,Cameroon,1.0,1.0,Ivory Coast,0,43,1471.44,1484.95,48.0,1443.06,1435.91,0.0,0.0
2006-02-04,Nigeria,1.0,1.0,Tunisia,0,32,1498.47,1504.7,30.0,1507.54,1507.86,0.0,0.0
2006-02-10,Egypt,0.0,0.0,Ivory Coast,0,39,1486.44,1482.63,48.0,1443.06,1435.91,0.0,0.0
2006-05-21,Botswana,0.0,0.0,South Africa,0,148,1056.46,1060.17,67.0,1349.59,1350.55,0.0,0.0
2007-05-26,Malawi,0.0,0.0,South Africa,0,124,1144.97,1144.77,67.0,1349.59,1350.55,0.0,0.0
2007-07-10,Uruguay,2.0,2.0,Brazil,0,14,1638.71,1640.95,1.0,1841.3,1837.56,2.0,5.0
2007-07-21,Japan,1.0,1.0,Australia,0,24,1559.54,1554.69,38.0,1488.72,1483.73,0.0,0.0
2007-07-22,Iran,0.0,0.0,Korea Republic,0,20,1564.61,1558.64,28.0,1530.3,1526.02,0.0,0.0
2007-07-25,Iraq,0.0,0.0,Korea Republic,0,68,1343.01,1338.91,28.0,1530.3,1526.02,0.0,0.0
2007-07-28,Korea Republic,0.0,0.0,Japan,0,28,1530.3,1526.02,24.0,1559.54,1554.69,0.0,0.0
2007-07-29,Botswana,0.0,0.0,Angola,0,148,1056.46,1060.17,119.0,1155.9,1149.08,0.0,0.0
2007-10-24,South Africa,0.0,0.0,Zambia,0,67,1349.59,1350.55,88.0,1267.41,1270.8,0.0,0.0
2008-06-20,Croatia,1.0,1.0,Turkey,0,12,1645.64,1632.15,45.0,1460.14,1475.13,0.0,0.0
2008-06-22,Spain,0.0,0.0,Italy,0,7,1715.22,1716.93,6.0,1726.14,1713.86,1.0,4.0
2009-07-23,Costa Rica,1.0,1.0,Mexico,0,31,1503.59,1500.06,13.0,1644.89,1649.57,0.0,0.0
2009-10-28,Zimbabwe,1.0,1.0,South Africa,0,125,1138.56,1138.56,67.0,1349.59,1350.55,0.0,0.0
2010-01-25,Zambia,0.0,0.0,Nigeria,0,88,1267.41,1270.8,32.0,1498.47,1504.7,0.0,0.0
2011-01-25,Japan,2.0,2.0,Korea Republic,0,24,1559.54,1554.69,28.0,1530.3,1526.02,0.0,0.0
2011-02-08,Romania,2.0,2.0,Ukraine,0,53,1434.68,1427.84,27.0,1536.99,1542.79,0.0,0.0
2011-02-09,Sweden,1.0,1.0,Ukraine,0,25,1553.33,1563.44,27.0,1536.99,1542.79,0.0,0.0
2011-06-08,Uruguay,1.0,1.0,Netherlands,0,14,1638.71,1640.95,8.0,1694.51,1679.41,2.0,0.0
2011-06-18,Costa Rica,1.0,1.0,Honduras,0,31,1503.59,1500.06,80.0,1301.98,1299.69,0.0,0.0
2011-06-19,Panama,1.0,1.0,El Salvador,0,60,1393.28,1389.27,74.0,1330.51,1333.48,0.0,0.0
2011-07-16,Argentina,1.0,1.0,Uruguay,0,3,1773.88,1770.65,14.0,1638.71,1640.95,2.0,2.0
2011-07-17,Brazil,0.0,0.0,Paraguay,0,1,1841.3,1837.56,47.0,1448.77,1440.13,5.0,0.0
2011-07-20,Paraguay,0.0,0.0,Venezuela,0,47,1448.77,1440.13,57.0,1404.37,1405.17,0.0,0.0
2012-02-12,Zambia,0.0,0.0,Ivory Coast,0,88,1267.41,1270.8,48.0,1443.06,1435.91,0.0,0.0
2012-06-24,England,0.0,0.0,Italy,0,5,1728.47,1737.46,6.0,1726.14,1713.86,1.0,4.0
2012-06-27,Portugal,0.0,0.0,Spain,0,9,1676.56,1678.65,7.0,1715.22,1716.93,0.0,1.0
2012-11-21,Argentina,2.0,1.0,Brazil,1,3,1773.88,1770.65,1.0,1841.3,1837.56,2.0,5.0
2013-01-23,Sweden,1.0,1.0,Korea DPR,0,25,1553.33,1563.44,112.0,1169.96,1169.96,0.0,0.0
2013-02-02,South Africa,1.0,1.0,Mali,0,67,1349.59,1350.55,46.0,1448.85,1442.88,0.0,0.0
2013-02-06,Burkina Faso,1.0,1.0,Ghana,0,54,1432.25,1425.64,61.0,1393.0,1393.47,0.0,0.0
2013-06-27,Spain,0.0,0.0,Italy,0,7,1715.22,1716.93,6.0,1726.14,1713.86,1.0,4.0
2013-06-30,Uruguay,2.0,2.0,Italy,0,14,1638.71,1640.95,6.0,1726.14,1713.86,2.0,4.0
2013-07-14,Angola,1.0,1.0,Lesotho,0,119,1155.9,1149.08,147.0,1061.4,1061.4,0.0,0.0
2013-07-17,Zambia,0.0,0.0,South Africa,0,88,1267.41,1270.8,67.0,1349.59,1350.55,0.0,0.0
2015-01-23,Iran,3.0,3.0,Iraq,0,20,1564.61,1558.64,68.0,1343.01,1338.91,0.0,0.0
2015-01-23,Japan,1.0,1.0,United Arab Emirates,0,24,1559.54,1554.69,70.0,1337.57,1346.09,0.0,0.0
2015-02-07,Equatorial Guinea,0.0,0.0,Congo DR,0,98,1215.66,1215.33,73.0,1333.92,1332.84,0.0,0.0
2015-02-08,Ivory Coast,0.0,0.0,Ghana,0,48,1443.06,1435.91,61.0,1393.0,1393.47,0.0,0.0
2015-05-24,South Africa,0.0,0.0,Botswana,0,67,1349.59,1350.55,148.0,1056.46,1060.17,0.0,0.0
2015-05-27,South Africa,0.0,0.0,Malawi,0,67,1349.59,1350.55,124.0,1144.97,1144.77,0.0,0.0
2015-06-26,Argentina,0.0,0.0,Colombia,0,3,1773.88,1770.65,17.0,1611.04,1604.07,2.0,0.0
2015-06-27,Brazil,1.0,1.0,Paraguay,0,1,1841.3,1837.56,47.0,1448.77,1440.13,5.0,0.0
2015-07-04,Chile,0.0,0.0,Argentina,0,29,1509.61,1514.86,3.0,1773.88,1770.65,0.0,2.0
2015-07-19,Trinidad and Tobago,1.0,1.0,Panama,0,104,1195.29,1205.85,60.0,1393.28,1389.27,0.0,0.0
2015-07-25,USA,1.0,1.0,Panama,0,16,1627.48,1635.01,60.0,1393.28,1389.27,0.0,0.0
2015-10-13,El Salvador,1.0,1.0,Guatemala,0,74,1330.51,1333.48,118.0,1156.7,1161.96,0.0,0.0
2016-02-03,Congo DR,1.0,1.0,Guinea,0,73,1333.92,1332.84,83.0,1290.47,1294.89,0.0,0.0
2016-06-03,Bosnia and Herzegovina,2.0,2.0,Denmark,0,58,1403.51,1403.98,10.0,1666.57,1665.47,0.0,0.0
2016-06-11,Papua New Guinea,0.0,0.0,New Zealand,0,159,1007.46,997.6,105.0,1193.98,1198.96,0.0,0.0
2016-06-17,Peru,0.0,0.0,Colombia,0,23,1561.01,1562.24,17.0,1611.04,1604.07,0.0,0.0
2016-06-18,South Africa,1.0,1.0,Lesotho,0,67,1349.59,1350.55,147.0,1061.4,1061.4,0.0,0.0
2016-06-22,Botswana,0.0,0.0,Congo DR,0,148,1056.46,1060.17,73.0,1333.92,1332.84,0.0,0.0
2016-06-25,Switzerland,1.0,1.0,Poland,0,15,1635.92,1621.43,26.0,1548.59,1546.18,0.0,0.0
2016-06-26,Argentina,0.0,0.0,Chile,0,3,1773.88,1770.65,29.0,1509.61,1514.86,2.0,0.0
2016-06-30,Poland,1.0,1.0,Portugal,0,26,1548.59,1546.18,9.0,1676.56,1678.65,0.0,0.0
2016-07-02,Germany,1.0,1.0,Italy,0,11,1650.21,1658.96,6.0,1726.14,1713.86,4.0,4.0
2017-01-11,Chile,1.0,1.0,Croatia,0,29,1509.61,1514.86,12.0,1645.64,1632.15,0.0,0.0
2017-01-14,China PR,1.0,1.0,Croatia,0,79,1305.06,1305.06,12.0,1645.64,1632.15,0.0,0.0
2017-02-01,Burkina Faso,1.0,1.0,Egypt,0,54,1432.25,1425.64,39.0,1486.44,1482.63,0.0,0.0
2017-06-28,Portugal,0.0,0.0,Chile,0,9,1676.56,1678.65,29.0,1509.61,1514.86,0.0,0.0
2018-03-21,South Africa,1.0,1.0,Angola,0,67,1349.59,1350.55,119.0,1155.9,1149.08,0.0,0.0
2018-03-24,Angola,2.0,2.0,Zimbabwe,0,119,1155.9,1149.08,125.0,1138.56,1138.56,0.0,0.0
2018-06-03,South Africa,0.0,0.0,Madagascar,0,67,1349.59,1350.55,102.0,1200.74,1193.78,0.0,0.0
2018-07-01,Russia,1.0,1.0,Spain,0,33,1496.11,1493.42,7.0,1715.22,1716.93,0.0,1.0
2018-07-01,Croatia,1.0,1.0,Denmark,0,12,1645.64,1632.15,10.0,1666.57,1665.47,0.0,0.0
2018-07-03,Colombia,1.0,1.0,England,0,17,1611.04,1604.07,5.0,1728.47,1737.46,0.0,1.0
2018-07-07,Russia,2.0,2.0,Croatia,0,33,1496.11,1493.42,12.0,1645.64,1632.15,0.0,0.0
2019-01-21,Australia,0.0,0.0,Uzbekistan,0,38,1488.72,1483.73,77.0,1309.98,1306.63,0.0,0.0
2019-06-02,South Africa,2.0,2.0,Botswana,0,67,1349.59,1350.55,148.0,1056.46,1060.17,0.0,0.0
2019-06-04,South Africa,1.0,1.0,Uganda,0,67,1349.59,1350.55,89.0,1260.69,1264.56,0.0,0.0
2019-06-07,South Africa,0.0,0.0,Malawi,0,67,1349.59,1350.55,124.0,1144.97,1144.77,0.0,0.0
2019-06-09,Switzerland,0.0,0.0,England,0,15,1635.92,1621.43,5.0,1728.47,1737.46,0.0,1.0
2019-06-27,Brazil,0.0,0.0,Paraguay,0,1,1841.3,1837.56,47.0,1448.77,1440.13,5.0,0.0
2019-06-28,Colombia,0.0,0.0,Chile,0,17,1611.04,1604.07,29.0,1509.61,1514.86,0.0,0.0
2019-06-29,Uruguay,0.0,0.0,Peru,0,14,1638.71,1640.95,23.0,1561.01,1562.24,2.0,0.0
2019-06-29,Mexico,1.0,1.0,Costa Rica,0,13,1644.89,1649.57,31.0,1503.59,1500.06,0.0,0.0
2019-07-05,Morocco,1.0,1.0,Benin,0,22,1563.5,1558.35,91.0,1247.47,1258.71,0.0,0.0
2019-07-07,Madagascar,2.0,2.0,Congo DR,0,102,1200.74,1193.78,73.0,1333.92,1332.84,0.0,0.0
2019-07-08,Ghana,1.0,1.0,Tunisia,0,61,1393.0,1393.47,30.0,1507.54,1507.86,0.0,0.0
2019-07-11,Ivory Coast,1.0,1.0,Algeria,0,48,1443.06,1435.91,37.0,1489.1,1480.59,0.0,0.0
2020-10-08,Bosnia and Herzegovina,1.0,1.0,Northern Ireland,0,58,1403.51,1403.98,59.0,1396.55,1399.1,0.0,0.0
2020-10-08,Slovakia,0.0,0.0,Republic of Ireland,0,55,1425.59,1439.99,49.0,1440.19,1442.48,0.0,0.0
2020-10-08,Scotland,0.0,0.0,Israel,0,40,1479.53,1462.96,76.0,1316.55,1316.35,0.0,0.0
2020-11-12,Serbia,1.0,1.0,Scotland,0,21,1563.62,1549.53,40.0,1479.53,1462.96,0.0,0.0
2021-06-03,Mexico,0.0,0.0,Costa Rica,0,13,1644.89,1649.57,31.0,1503.59,1500.06,0.0,0.0
2021-06-06,Honduras,2.0,2.0,Costa Rica,0,80,1301.98,1299.69,31.0,1503.59,1500.06,0.0,0.0
2021-06-28,France,3.0,3.0,Switzerland,0,4,1759.78,1764.85,15.0,1635.92,1621.43,1.0,0.0
2021-07-02,Switzerland,1.0,1.0,Spain,0,15,1635.92,1621.43,7.0,1715.22,1716.93,0.0,1.0
2021-07-02,Peru,3.0,3.0,Paraguay,0,23,1561.01,1562.24,47.0,1448.77,1440.13,0.0,0.0
2021-07-03,Uruguay,0.0,0.0,Colombia,0,14,1638.71,1640.95,17.0,1611.04,1604.07,2.0,0.0
2021-07-06,Argentina,1.0,1.0,Colombia,0,3,1773.88,1770.65,17.0,1611.04,1604.07,2.0,0.0
2021-07-06,Italy,1.0,1.0,Spain,0,6,1726.14,1713.86,7.0,1715.22,1716.93,4.0,1.0
2021-07-06,Trinidad and Tobago,1.0,1.0,French Guiana,0,104,1195.29,1205.85,0.0,0.0,0.0,0.0,0.0
2021-07-11,England,1.0,1.0,Italy,0,5,1728.47,1737.46,6.0,1726.14,1713.86,1.0,4.0
2021-07-16,Senegal,2.0,2.0,Eswatini,0,18,1584.38,1584.59,143.0,1070.89,1070.89,0.0,0.0
2021-07-18,South Africa,0.0,0.0,Senegal,0,67,1349.59,1350.55,18.0,1584.38,1584.59,0.0,0.0
2021-12-11,Morocco,2.0,2.0,Algeria,0,22,1563.5,1558.35,37.0,1489.1,1480.59,0.0,0.0
2021-12-18,Qatar,0.0,0.0,Egypt,0,50,1439.89,1441.97,39.0,1486.44,1482.63,0.0,0.0
2022-01-26,Ivory Coast,0.0,0.0,Egypt,0,48,1443.06,1435.91,39.0,1486.44,1482.63,0.0,0.0
2022-02-03,Cameroon,0.0,0.0,Egypt,0,43,1471.44,1484.95,39.0,1486.44,1482.63,0.0,0.0
2022-02-05,Cameroon,3.0,3.0,Burkina Faso,0,43,1471.44,1484.95,54.0,1432.25,1425.64,0.0,0.0
2022-02-06,Senegal,0.0,0.0,Egypt,0,18,1584.38,1584.59,39.0,1486.44,1482.63,0.0,0.0
2022-03-29,Senegal,1.0,0.0,Egypt,1,18,1584.38,1584.59,39.0,1486.44,1482.63,0.0,0.0
2022-06-13,Australia,0.0,0.0,Peru,0,38,1488.72,1483.73,23.0,1561.01,1562.24,0.0,0.0
2022-06-14,Chile,0.0,0.0,Ghana,0,29,1509.61,1514.86,61.0,1393.0,1393.47,0.0,0.0
